252, 0.187735156278, 96
278, 0.186902851096, 93
350, 0.185217119303, 58
219, 0.185207113536, 94
257, 0.184562440269, 91
380, 0.183580581724, 45
441, 0.181555132167, 18
327, 0.181495050496, 74
379, 0.18017369848, 42
108, 0.180039999064, 100
119, 0.179069217926, 100
359, 0.178991825623, 43
263, 0.178330886682, 89
292, 0.176467438587, 85
447, 0.176068373718, 18
362, 0.175513739008, 57
235, 0.174290995527, 96
324, 0.172396272235, 58
456, 0.170013629705, 11
440, 0.169742808473, 15
495, 0.167948883162, 5
188, 0.167342493412, 92
288, 0.167030575477, 72
503, 0.165954348, 3
454, 0.165278851289, 7
158, 0.16482004873, 100
325, 0.164346177882, 66
423, 0.163627272762, 26
211, 0.162025584807, 100
150, 0.161943503386, 99
204, 0.161305486658, 94
270, 0.160676118715, 90
297, 0.160650680306, 80
243, 0.159884253573, 90
404, 0.158589866384, 24
413, 0.158489609059, 11
321, 0.158435473419, 66
281, 0.158434340851, 81
104, 0.158027404547, 100
401, 0.157368942275, 22
268, 0.157353425591, 88
91, 0.156802843066, 100
442, 0.156494723247, 17
198, 0.156317529507, 98
443, 0.156042477039, 14
256, 0.156029552118, 90
318, 0.154692328483, 75
110, 0.153409074903, 98
246, 0.15190998868, 92
182, 0.151738885323, 99
299, 0.150883681161, 79
307, 0.150787282086, 68
180, 0.149927786541, 99
165, 0.149055949122, 84
371, 0.149004587353, 29
402, 0.148664750528, 36
157, 0.147439116368, 100
444, 0.147294338295, 15
463, 0.146216864571, 21
473, 0.146092129703, 11
218, 0.145915356529, 98
143, 0.145912523958, 98
178, 0.14508024174, 97
403, 0.144629494729, 25
117, 0.144117656814, 100
171, 0.143121606111, 100
129, 0.142655198844, 99
140, 0.142104822946, 95
319, 0.141874445017, 66
99, 0.141399403604, 94
439, 0.1396085905, 12
438, 0.139529033555, 7
279, 0.139005535115, 81
228, 0.138542549781, 97
177, 0.138348030106, 98
248, 0.137622825274, 94
342, 0.13611586602, 61
335, 0.135904660253, 69
336, 0.13575390093, 59
269, 0.135559215876, 87
326, 0.134982043254, 64
146, 0.133258734083, 99
159, 0.133240566104, 99
361, 0.132886459619, 41
398, 0.132735426429, 22
90, 0.132642645112, 100
137, 0.132263604595, 100
467, 0.131274675, 2
130, 0.131063798077, 100
215, 0.130828805674, 93
331, 0.130238069261, 65
397, 0.129338641122, 34
410, 0.129331689553, 16
88, 0.128916192056, 99
66, 0.127740492965, 100
465, 0.127314900622, 5
185, 0.126404326919, 98
155, 0.125813683303, 100
92, 0.125805014865, 99
381, 0.125344092522, 35
306, 0.125199479763, 72
199, 0.124583388043, 99
385, 0.12413848102, 26
195, 0.124006531406, 99
226, 0.123131383868, 94
282, 0.122105541037, 79
414, 0.121345738606, 26
41, 0.121009648419, 100
367, 0.120898008202, 40
375, 0.120645569656, 37
60, 0.120618128519, 100
308, 0.120516833062, 83
426, 0.120345077501, 10
386, 0.118278562231, 36
189, 0.118066600287, 97
490, 0.1175348985, 6
86, 0.115710661526, 100
294, 0.115414823201, 77
469, 0.115208427, 2
132, 0.115197076227, 100
378, 0.115183103198, 35
360, 0.115078642592, 52
111, 0.114794340041, 100
164, 0.113712497436, 100
431, 0.113439826688, 8
462, 0.112605045652, 5
96, 0.112305461894, 100
73, 0.112273474896, 100
446, 0.112151142948, 15
112, 0.11059349163, 99
302, 0.109752178616, 81
128, 0.109420189714, 100
154, 0.109334908335, 100
39, 0.109290398489, 100
323, 0.108773420824, 73
388, 0.108619522524, 16
420, 0.108451441726, 9
300, 0.107827870861, 75
355, 0.105930625325, 35
233, 0.104778546497, 94
202, 0.104424788907, 97
488, 0.10422521538, 9
458, 0.104017408794, 8
313, 0.102548427075, 34
116, 0.101063383397, 99
151, 0.100846987369, 70
391, 0.100432379809, 15
184, 0.100216330127, 36
54, 0.0993758638092, 100
258, 0.0989454383545, 92
107, 0.0984079105512, 100
293, 0.0982555573403, 82
193, 0.0980382385761, 99
120, 0.097998680285, 100
89, 0.0973521105347, 100
109, 0.0971989776273, 100
216, 0.0971900303818, 99
167, 0.0968477606129, 97
94, 0.0966334114781, 99
72, 0.0962018253415, 99
223, 0.095550373165, 35
187, 0.0952463845762, 100
328, 0.0949945494126, 54
141, 0.0943958622153, 100
134, 0.0942148505312, 100
131, 0.0935145482189, 100
483, 0.09344199675, 4
372, 0.093267972796, 48
407, 0.0932633372405, 24
101, 0.0922352631302, 99
26, 0.0920732074716, 100
468, 0.0919416351214, 8
409, 0.0904794137267, 17
511, 0.0901722010572, 63
451, 0.0894218667046, 18
480, 0.08931703875, 4
170, 0.0891218296765, 99
152, 0.089061478948, 99
399, 0.0889806625815, 27
477, 0.0888164875045, 16
448, 0.0886555587449, 5
478, 0.0880287618479, 14
406, 0.0877962395869, 23
416, 0.0875666209586, 11
492, 0.08699197875, 4
419, 0.08695125075, 12
427, 0.0863391369375, 16
51, 0.0862562680166, 100
343, 0.0859579097874, 60
332, 0.0856740178192, 56
160, 0.0853847497053, 98
172, 0.0848485202518, 99
70, 0.0841020573713, 100
105, 0.0837459154642, 100
201, 0.0830415444822, 100
118, 0.082934217007, 100
122, 0.0828115364663, 70
425, 0.0822680304541, 16
384, 0.08210084865, 19
127, 0.0814396499008, 100
369, 0.0793206240603, 37
149, 0.0792819820798, 100
358, 0.07921376549, 39
97, 0.0791278407051, 100
153, 0.0770830463635, 99
382, 0.0768136688716, 14
459, 0.0760473875, 6
144, 0.075541078063, 97
100, 0.0753014013925, 100
46, 0.0742898183245, 100
138, 0.0731144591746, 99
52, 0.0722568696832, 100
166, 0.0715283029229, 100
115, 0.0713710697964, 100
47, 0.0710912150763, 100
63, 0.0708411569386, 100
437, 0.0707373499767, 10
390, 0.0699565055, 18
87, 0.0681976810243, 100
31, 0.0672287172469, 100
433, 0.0668365391087, 10
113, 0.0667991945253, 99
148, 0.0664480207275, 100
102, 0.0656027405073, 100
98, 0.0652807222998, 100
17, 0.064830994869, 100
77, 0.0647215014225, 100
421, 0.0646735163405, 7
62, 0.0646145383265, 100
392, 0.0643814609447, 27
429, 0.0640799561102, 14
71, 0.0633490149108, 100
464, 0.063113355056, 8
75, 0.0621808517546, 100
95, 0.0613149548564, 100
81, 0.0612879936953, 100
24, 0.0612058167463, 97
484, 0.06025640625, 6
126, 0.0601253138401, 97
139, 0.0600207230168, 100
337, 0.0590899453724, 53
61, 0.0585176667722, 99
38, 0.0584484809761, 100
56, 0.0581830307196, 100
163, 0.0581023704239, 98
48, 0.0579200834143, 100
455, 0.056474073416, 10
106, 0.0560348779364, 100
124, 0.055841743473, 100
29, 0.0555400823859, 100
394, 0.0552929212857, 21
114, 0.052714372956, 100
190, 0.0511439484765, 70
78, 0.0508660624512, 100
59, 0.0508422125573, 99
418, 0.0504281706239, 7
42, 0.0502981813779, 99
249, 0.0499162405833, 36
373, 0.0491305250017, 17
57, 0.0484834775666, 100
18, 0.0481014880825, 100
69, 0.0474561023825, 100
450, 0.0474271935, 4
452, 0.0472982656808, 7
133, 0.0468867767989, 98
430, 0.0465795600148, 7
434, 0.0465620707193, 10
23, 0.0434095269315, 100
82, 0.0429678492908, 100
291, 0.0425852407679, 21
68, 0.0424732799791, 100
50, 0.0406672479048, 100
45, 0.0403427579473, 100
84, 0.0401809151247, 100
22, 0.0397365963092, 100
55, 0.03905268198, 100
13, 0.0388092666697, 100
79, 0.0373603020056, 93
460, 0.037316461, 3
85, 0.0371306528832, 100
65, 0.0363270345404, 100
76, 0.0358308370809, 81
58, 0.0350449007161, 98
44, 0.0348616025696, 100
482, 0.03464940675, 2
15, 0.0322916257204, 100
74, 0.0318325752904, 100
16, 0.0317643019858, 100
0, 0.031302905542, 100
7, 0.0312536925878, 100
64, 0.0311817997809, 100
5, 0.030900732, 100
49, 0.0301529949571, 100
30, 0.0298441582188, 100
35, 0.0296460405583, 100
9, 0.0287862618342, 100
53, 0.0287622398202, 100
33, 0.0284741827539, 100
83, 0.027577062712, 35
8, 0.0273414503431, 100
1, 0.0271338771238, 100
12, 0.0269464995081, 100
37, 0.0264670485834, 100
32, 0.0258943618727, 100
21, 0.024825507, 100
36, 0.0231374288274, 100
28, 0.0231354832988, 100
67, 0.0228846701358, 42
25, 0.0226386127148, 100
19, 0.0221815058041, 100
34, 0.0220302341911, 100
487, 0.0220087481213, 5
2, 0.0208535373943, 100
93, 0.0207557167849, 22
470, 0.019361027904, 5
6, 0.018935844776, 100
11, 0.0188872934244, 100
436, 0.0184727465, 6
14, 0.0176405750538, 100
479, 0.017453232, 2
27, 0.0173422287433, 100
4, 0.0166661052762, 100
10, 0.016412402042, 100
3, 0.0161352721435, 100
40, 0.0139220080613, 41
20, 0.0133107259887, 22
485, 0.0110764055, 6
501, 0.00925705875, 4
494, 0.009250311, 3
504, 0.004961388, 2
453, 0.003428283, 2
486, 0.002898867, 2
471, 0.00192720675, 2
497, 0.001168128, 2
461, 0.001024432, 3
489, 0.00062244075, 2
136, 0.00049329075, 2
474, 0.0002352, 2
0, 0, 0
466, 0.0, 1
472, 0.0, 1
475, 0.0, 1
491, 0.0, 1
493, 0.0, 1
496, 0.0, 1
499, 0.0, 1
500, 0.0, 1
502, 0.0, 1
505, 0.0, 1
506, 0.0, 1
507, 0.0, 1
509, 0.0, 1
